,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment
3362,70404811,05-2355,71064080,Male,Rfk,56.0,coronal,ISH
3363,71393089,05-3094,73512484,Male,Slc41a3,56.0,coronal,ISH
3364,71393066,05-3093,73512377,Male,Asap1,56.0,coronal,ISH
3365,71392961,05-3085,73512186,Male,Ppp1r14b,56.0,coronal,ISH
3366,71339237,05-3071,72472784,Male,Dapk1,56.0,coronal,ISH
3367,71339237,05-3071,72472785,Male,Dcc,56.0,coronal,ISH
3368,71185786,05-2923,72008490,Male,Dlx1,56.0,coronal,ISH
3369,702805,2359,2027,Male,Ankrd10,56.0,coronal,ISH
3370,702805,2359,2691,Male,Traf2,56.0,coronal,ISH
3371,71061967,05-2828,71836880,Male,Dbi,56.0,coronal,ISH
3372,702871,2436,2433,Male,Nr2e3,56.0,coronal,ISH
3373,70429617,05-2369,71064290,Male,Il16,56.0,coronal,ISH
3374,70404883,05-2367,71247615,Male,Gpr6,56.0,coronal,ISH
3375,70404883,05-2367,71247614,Male,Gabbr2,56.0,coronal,ISH
3376,70404815,05-2357,71064217,Male,Gfra1,56.0,coronal,ISH
3377,71339010,05-3056,72472765,Male,Cerk,56.0,coronal,ISH
3378,71083103,05-2834,71836886,Male,Dpy19l3,56.0,coronal,ISH
3379,71083103,05-2834,71836888,Male,Slc1a1,56.0,coronal,ISH
3380,71083029,05-2835,71836890,Male,Bckdhb,56.0,coronal,ISH
3381,71083029,05-2835,71836891,Male,Asb11,56.0,coronal,ISH
3382,71083128,05-2842,71924090,Male,Dab1,56.0,coronal,ISH
3383,71083128,05-2842,71924089,Male,Asic4,56.0,coronal,ISH
3384,71083128,05-2842,71924067,Male,Ano6,56.0,coronal,ISH
3385,70429625,05-2371,71247672,Male,Egr1,56.0,coronal,ISH
3386,70429625,05-2371,71247644,Male,Htr5b,56.0,coronal,ISH
3387,70429625,05-2371,71247631,Male,Grm4,56.0,coronal,ISH
3388,71392936,05-3079,72472800,Male,Fgd3,56.0,coronal,ISH
3389,71101536,05-2863,71924185,Male,Ntng1,56.0,coronal,ISH
3390,71101536,05-2863,71924145,Male,Tmem255b,56.0,coronal,ISH
3391,71101540,05-2865,71924239,Male,Unc5d,56.0,coronal,ISH
3392,71101540,05-2865,71924225,Male,Sash1,56.0,coronal,ISH
3393,71101540,05-2865,71924214,Male,Phactr4,56.0,coronal,ISH
3394,71083107,05-2836,71920509,Male,Tmem106b,56.0,coronal,ISH
3395,70780130,05-2579,71587885,Male,Dlk1,56.0,coronal,ISH
3396,70516749,05-2444,71587781,Male,Arpp21,56.0,coronal,ISH
3397,70430560,05-2392,71358589,Male,Tmem108,56.0,coronal,ISH
3398,70429725,05-2387,71250310,Male,Amigo2,56.0,coronal,ISH
3399,70298669,05-2253,71015350,Male,Mgst3,56.0,coronal,ISH
3400,71414628,05-3104,73520985,Male,Hpcal4,56.0,coronal,ISH
3401,71393066,05-3093,73512423,Male,Grm5,56.0,coronal,ISH
3402,71393066,05-3093,73512364,Male,Kcnc2,56.0,coronal,ISH
3403,71393066,05-3093,73512367,Male,Sprn,56.0,coronal,ISH
3404,71393027,05-3090,73512204,Male,Rgs17,56.0,coronal,ISH
3405,71393027,05-3090,73512206,Male,Lats2,56.0,coronal,ISH
3406,71393027,05-3090,73512207,Male,Fryl,56.0,coronal,ISH
3407,71393027,05-3090,73512205,Male,Psmc6,56.0,coronal,ISH
3408,71393027,05-3090,73512203,Male,Etv1,56.0,coronal,ISH
3409,71393040,05-3091,73512352,Male,Aldoc,56.0,coronal,ISH
3410,71393040,05-3091,73512351,Male,Scube1,56.0,coronal,ISH
3411,71393040,05-3091,73512353,Male,Fam189a2,56.0,coronal,ISH
3412,71325202,05-3050,72472738,Male,Ptpdc1,56.0,coronal,ISH
3413,71299316,05-3032,72340236,Male,AW046396,56.0,coronal,ISH
3414,71227926,05-2972,72119579,Male,Cachd1,56.0,coronal,ISH
3415,71185709,05-2925,72103819,Male,Diras1,56.0,coronal,ISH
3416,71120611,05-2877,71924387,Male,Kcnip4,56.0,coronal,ISH
3417,71120611,05-2877,71924386,Male,Dlgap1,56.0,coronal,ISH
3418,703691,350-9340,100093647,Male,Dach2,14.0,coronal,ISH
3419,74565895,06-0204,74819344,Male,Arl2,56.0,coronal,ISH
3420,70430428,05-2375,71249069,Male,Thrb,56.0,coronal,ISH
3421,74565895,06-0204,74819345,Male,Dad1,56.0,coronal,ISH
3422,70430428,05-2375,71249055,Male,Foxo1,56.0,coronal,ISH
3423,70430428,05-2375,71249056,Male,Foxp1,56.0,coronal,ISH
3424,71393115,05-3096,73512496,Male,Rbpms2,56.0,coronal,ISH
3425,79322568,335-1082,79488939,Male,Igsf5,56.0,coronal,ISH
3426,79322572,335-1083,79490066,Male,Cdh13,56.0,coronal,ISH
3427,71392940,05-3080,72472803,Male,Galnt13,56.0,coronal,ISH
3428,71120652,05-2883,71924502,Male,LOC432748,56.0,coronal,ISH
3429,71120652,05-2883,71924514,Male,LOC433093,56.0,coronal,ISH
3430,70430460,05-2379,71249744,Male,Ppp4r4,56.0,coronal,ISH
3431,70429657,05-2380,71249748,Male,9630033F20Rik,56.0,coronal,ISH
3432,70429657,05-2380,71249750,Male,Zmat4,56.0,coronal,ISH
3433,77466868,321-0241,78523260,Male,Wfs1,56.0,coronal,ISH
3434,77466872,321-0242,78545315,Male,Grin2b,56.0,coronal,ISH
3435,77466872,321-0242,78544623,Male,Etv1,56.0,coronal,ISH
3436,71393119,05-3097,73519850,Male,Shoc2,56.0,coronal,ISH
3437,71393000,05-3088,73512198,Male,Nefl,56.0,coronal,ISH
3438,71393000,05-3088,73512201,Male,Rnd2,56.0,coronal,ISH
3439,77466876,321-0243,78557188,Male,Etv1,56.0,coronal,ISH
3440,77466876,321-0243,78556807,Male,Rprm,56.0,coronal,ISH
3441,77466884,321-0245,78601157,Male,Ndnf,56.0,coronal,ISH
3442,77466880,321-0244,78592040,Male,Nnat,56.0,coronal,ISH
3443,77466880,321-0244,78591696,Male,Rorb,56.0,coronal,ISH
3444,77466880,321-0244,78591326,Male,Calb1,56.0,coronal,ISH
3445,77466888,321-0246,78633507,Male,Ndnf,56.0,coronal,ISH
3446,77466888,321-0246,78632766,Male,Calb1,56.0,coronal,ISH
3447,79338761,335-1117,79556603,Male,Kif5a,56.0,coronal,ISH
3448,77415337,321-0165,79746108,Male,Etv1,56.0,coronal,ISH
3449,77415337,321-0165,79737665,Male,Ndnf,56.0,coronal,ISH
3450,77466868,321-0241,78525701,Male,Rprm,56.0,coronal,ISH
3451,77466868,321-0241,78523443,Male,Inpp4b,56.0,coronal,ISH
3452,77466868,321-0241,78523421,Male,Inpp4b,56.0,coronal,ISH
3453,70430200,05-2391,71358555,Male,Rxfp3,56.0,coronal,ISH
3454,77466872,321-0242,78545305,Male,Grin2b,56.0,coronal,ISH
3455,77466872,321-0242,78544963,Male,Cacna2d1,56.0,coronal,ISH
3456,77466872,321-0242,78544953,Male,Cacna2d1,56.0,coronal,ISH
3457,77466880,321-0244,78591336,Male,Calb1,56.0,coronal,ISH
3458,77466888,321-0246,78633122,Male,Nnat,56.0,coronal,ISH
3459,77466888,321-0246,78632784,Male,Rorb,56.0,coronal,ISH
3460,77415333,321-0164,79736351,Male,Zeb2,56.0,coronal,ISH
3461,77415333,321-0164,79736330,Male,Nnat,56.0,coronal,ISH
3462,77415333,321-0164,79707782,Male,Grin2b,56.0,coronal,ISH
3463,77415333,321-0164,79707516,Male,Cacna2d1,56.0,coronal,ISH
3464,77415337,321-0165,79748516,Male,Rprm,56.0,coronal,ISH
3465,77466868,321-0241,78525738,Male,Rprm,56.0,coronal,ISH
3466,77466872,321-0242,78544613,Male,Etv1,56.0,coronal,ISH
3467,77466888,321-0246,78633497,Male,Zeb2,56.0,coronal,ISH
3468,77466888,321-0246,78633132,Male,Cap1,56.0,coronal,ISH
3469,77415337,321-0165,79748528,Male,Wfs1,56.0,coronal,ISH
3470,77415333,321-0164,79724886,Male,Cap1,56.0,coronal,ISH
3471,77415333,321-0164,79709470,Male,Calb1,56.0,coronal,ISH
3472,77415337,321-0165,79737433,Male,Inpp4b,56.0,coronal,ISH
3473,70499985,05-2435,71358628,Male,Gria4,56.0,coronal,ISH
3474,71414611,05-3101,73520975,Male,Vcan,56.0,coronal,ISH
3475,67501019,04-0827,67936212,Male,Tspyl4,56.0,coronal,ISH
3476,70516749,05-2444,71587782,Male,Pdgfb,56.0,coronal,ISH
3477,70516721,05-2453,71587811,Male,Trib2,56.0,coronal,ISH
3478,71414707,05-3112,73521814,Male,Prkcg,56.0,coronal,ISH
3479,71414707,05-3112,73521808,Male,Stard8,56.0,coronal,ISH
3480,71414707,05-3112,73521809,Male,Tle4,56.0,coronal,ISH
3481,71414628,05-3104,73520987,Male,Hsd11b1,56.0,coronal,ISH
3482,71414628,05-3104,73520984,Male,Hint1,56.0,coronal,ISH
3483,71414611,05-3101,73520973,Male,Cdh7,56.0,coronal,ISH
3484,71414611,05-3101,73520971,Male,Cd9,56.0,coronal,ISH
3485,71414611,05-3101,73520970,Male,Fam163b,56.0,coronal,ISH
3486,79355499,335-1127,79556704,Male,Plp1,56.0,coronal,ISH
3487,79355499,335-1127,79556696,Male,Mapt,56.0,coronal,ISH
3488,79355479,335-1122,79556674,Male,Uchl1,56.0,coronal,ISH
3489,79355479,335-1122,79556668,Male,Tspo,56.0,coronal,ISH
3490,79355475,335-1121,79556656,Male,Arntl,56.0,coronal,ISH
3491,79355475,335-1121,79556658,Male,Frzb,56.0,coronal,ISH
3492,79355475,335-1121,79556652,Male,Sox10,56.0,coronal,ISH
3493,79355511,335-1130,79588290,Male,Fgfr1,56.0,coronal,ISH
3494,79355495,335-1126,79567760,Male,Tbck,56.0,coronal,ISH
3495,79355495,335-1126,79567811,Male,Gpr88,56.0,coronal,ISH
3496,79355495,335-1126,79567762,Male,Arpp21,56.0,coronal,ISH
3497,79355491,335-1125,79556722,Male,Aqp4,56.0,coronal,ISH
3498,79355491,335-1125,79556738,Male,Pvalb,56.0,coronal,ISH
3499,79355491,335-1125,79567505,Male,Mef2c,56.0,coronal,ISH
3500,79355487,335-1124,79556710,Male,Sp3,56.0,coronal,ISH
3501,70780158,05-2574,71587856,Male,Sema4g,56.0,coronal,ISH
3502,71444833,05-3130,73592534,Male,Fxyd6,56.0,coronal,ISH
3503,711110,310-1485,112205214,Male,Nr1h3,56.0,coronal,ISH
3504,84015,04-0248,357103,Male,Cyc1,56.0,coronal,ISH
3505,70803415,05-2603,71670483,Male,Large,56.0,coronal,ISH
3506,70803415,05-2603,71670480,Male,Insrr,56.0,coronal,ISH
3507,70803415,05-2603,71670482,Male,Lamb1,56.0,coronal,ISH
3508,70803395,05-2593,71587918,Male,Slc17a8,56.0,coronal,ISH
3509,71444945,05-3137,73616033,Male,Esrrg,56.0,coronal,ISH
3510,71414862,05-3107,73520999,Male,Nrip3,56.0,coronal,ISH
3511,79355612,335-1133,79591399,Male,Gpr55,56.0,coronal,ISH
3512,71525625,05-3207,73771227,Male,Grm8,56.0,coronal,ISH
3513,71525583,05-3203,73769308,Male,Hist1h2bg,56.0,coronal,ISH
3514,71444949,05-3139,73616035,Male,Syt17,56.0,coronal,ISH
3515,71444949,05-3139,73616036,Male,Mgat5b,56.0,coronal,ISH
3516,79355626,335-1135,79591597,Male,Nr2f2,56.0,coronal,ISH
3517,71444918,05-3125,73592529,Male,Cdh10,56.0,coronal,ISH
3518,71444918,05-3125,73592530,Male,Igfbp5,56.0,coronal,ISH
3519,71444821,05-3124,73592526,Male,Crym,56.0,coronal,ISH
3520,71414883,05-3113,73521820,Male,Robo1,56.0,coronal,ISH
3521,71414883,05-3113,73521821,Male,Sgsm1,56.0,coronal,ISH
3522,71444829,05-3128,73592532,Male,C2cd2l,56.0,coronal,ISH
3523,71444829,05-3128,73592531,Male,Pthlh,56.0,coronal,ISH
3524,71414812,05-3123,73521823,Male,Slc1a2,56.0,coronal,ISH
3525,71414812,05-3123,73521824,Male,Strn,56.0,coronal,ISH
3526,71414812,05-3123,73521828,Male,4833414E09Rik,56.0,coronal,ISH
3527,71414812,05-3123,73521825,Male,Timm10,56.0,coronal,ISH
3528,71414812,05-3123,73521826,Male,Trp53i11,56.0,coronal,ISH
3529,74510849,06-0184,74800973,Male,Ptgs1,56.0,coronal,ISH
3530,83898,04-0219,323396,Male,Cap1,56.0,coronal,ISH
3531,79355630,335-1136,79591639,Male,Gpr101,56.0,coronal,ISH
3532,79355626,335-1135,79591595,Male,L1cam,56.0,coronal,ISH
3533,71887479,05-3274,73817925,Male,Kcnab3,56.0,coronal,ISH
3534,71571400,05-3215,73788032,Male,Nts,56.0,coronal,ISH
3535,71444932,05-3131,73592539,Male,Trpc2,56.0,coronal,ISH
3536,71444936,05-3133,73615560,Male,Cacng3,56.0,coronal,ISH
3537,71444936,05-3133,73615550,Male,Adra2a,56.0,coronal,ISH
3538,71444837,05-3132,73592540,Male,Col4a2,56.0,coronal,ISH
3539,71414866,05-3109,73521005,Male,Plxnd1,56.0,coronal,ISH
3540,71414866,05-3109,73521001,Male,Pak1,56.0,coronal,ISH
3541,71414866,05-3109,73521004,Male,Phactr2,56.0,coronal,ISH
3542,71414685,05-3110,73521804,Male,Pvrl3,56.0,coronal,ISH
3543,71414685,05-3110,73521802,Male,Bhlhe41,56.0,coronal,ISH
3544,71414685,05-3110,73521803,Male,Ptprj,56.0,coronal,ISH
3545,83995,04-0243,356488,Male,Bhlhe40,56.0,coronal,ISH
3546,79374560,335-1141,79591721,Male,Tacr1,56.0,coronal,ISH
3547,79355645,335-1140,79591719,Male,Gria1,56.0,coronal,ISH
3548,71903188,05-3290,73907499,Male,Grin3a,56.0,coronal,ISH
3549,71903124,05-3291,73818758,Male,A830018L16Rik,56.0,coronal,ISH
3550,71903091,05-3279,73817933,Male,Arl16,56.0,coronal,ISH
3551,71903091,05-3279,73817931,Male,Tspyl2,56.0,coronal,ISH
3552,71887471,05-3270,73817436,Male,Ptprv,56.0,coronal,ISH
3553,71887471,05-3270,73817438,Male,Rnasel,56.0,coronal,ISH
3554,71887454,05-3262,73817435,Male,Ppp3ca,56.0,coronal,ISH
3555,71887442,05-3275,73817928,Male,Gem,56.0,coronal,ISH
3556,71887434,05-3271,73817440,Male,Tnnc1,56.0,coronal,ISH
3557,71887438,05-3273,73817443,Male,Ldlrad4,56.0,coronal,ISH
3558,71733616,05-3255,73788474,Male,Glra3,56.0,coronal,ISH
3559,71637855,05-3221,73788116,Male,Stac,56.0,coronal,ISH
3560,71637855,05-3221,73788105,Male,Slit1,56.0,coronal,ISH
3561,71571400,05-3215,73788043,Male,Otof,56.0,coronal,ISH
3562,71525625,05-3207,73771233,Male,Nwd2,56.0,coronal,ISH
3563,71525583,05-3203,73769125,Male,Clic4,56.0,coronal,ISH
3564,71444936,05-3133,73615561,Male,Gng13,56.0,coronal,ISH
3565,71444845,05-3136,73615804,Male,Pgr15l,56.0,coronal,ISH
3566,71444845,05-3136,73615803,Male,Ntng2,56.0,coronal,ISH
3567,71444841,05-3134,73615573,Male,Iqgap2,56.0,coronal,ISH
3568,71444841,05-3134,73615562,Male,Slc6a2,56.0,coronal,ISH
3569,74565883,06-0207,74819464,Male,Mrpl54,56.0,coronal,ISH
3570,74565883,06-0207,74819460,Male,Lpin1,56.0,coronal,ISH
3571,71903108,05-3283,73817987,Male,Ssbp4,56.0,coronal,ISH
3572,71887410,05-3259,73817428,Male,Bmp5,56.0,coronal,ISH
3573,71887410,05-3259,73817429,Male,Cadps2,56.0,coronal,ISH
3574,71887414,05-3261,73817430,Male,Capn2,56.0,coronal,ISH
3575,71733640,05-3258,73817425,Male,Gpr12,56.0,coronal,ISH
3576,71637859,05-3222,73788443,Male,Sparc,56.0,coronal,ISH
3577,71478349,05-3182,73636151,Male,Fam184b,56.0,coronal,ISH
3578,71444866,05-3142,73635786,Male,Fam69b,56.0,coronal,ISH
3579,71444866,05-3142,73635816,Male,Pacs2,56.0,coronal,ISH
3580,71444866,05-3142,73635796,Male,Filip1,56.0,coronal,ISH
3581,71444866,05-3142,73635776,Male,4932418E24Rik,56.0,coronal,ISH
3582,74565883,06-0207,74819463,Male,Rsrp1,56.0,coronal,ISH
3583,79398731,335-1185,79907934,Male,Crhr2,56.0,coronal,ISH
3584,71571412,05-3212,73787952,Male,Dgkb,56.0,coronal,ISH
3585,71571396,05-3213,73788010,Male,Necab2,56.0,coronal,ISH
3586,74565883,06-0207,74819462,Male,Hdac6,56.0,coronal,ISH
3587,711114,310-1489,112197858,Male,Creb3l1,56.0,coronal,ISH
3588,710949,310-1481,112649906,Male,Hnrnph2,56.0,coronal,ISH
3589,711108,310-1483,112644308,Male,Tmem175,56.0,coronal,ISH
3590,711113,310-1488,112194079,Male,Itfg1,56.0,coronal,ISH
3591,74510837,06-0181,74750076,Male,mCG1049722.1,56.0,coronal,ISH
3592,71935622,05-3306,73992709,Male,Tmem178,56.0,coronal,ISH
3593,71935568,05-3299,73929609,Male,Slc6a15,56.0,coronal,ISH
3594,71935568,05-3299,73929597,Male,Slc16a2,56.0,coronal,ISH
3595,71903222,05-3298,73929583,Male,Sez6l,56.0,coronal,ISH
3596,83930,04-0227,324213,Male,Pdcl,56.0,coronal,ISH
3597,79398743,335-1188,79912572,Male,Oprm1,56.0,coronal,ISH
3598,74553737,06-0200,74819260,Male,Sms,56.0,coronal,ISH
3599,71935606,05-3317,73929858,Male,Slit3,56.0,coronal,ISH
3600,71993627,05-3321,73930823,Male,Epha10,56.0,coronal,ISH
3601,711111,310-1486,112203056,Male,Ptger4,56.0,coronal,ISH
3602,710947,310-1479,112646245,Male,Grip2,56.0,coronal,ISH
3603,79355641,335-1138,79591671,Male,Gfap,56.0,coronal,ISH
3604,79355499,335-1127,79556694,Male,Grin1,56.0,coronal,ISH
3605,79355507,335-1129,79568051,Male,Ndrg2,56.0,coronal,ISH
3606,79355475,335-1121,79556662,Male,Calb2,56.0,coronal,ISH
3607,79355487,335-1124,79556716,Male,Hopx,56.0,coronal,ISH
3608,711110,310-1485,112194721,Male,Myc,56.0,coronal,ISH
3609,83882,04-0215,322964,Male,Skiv2l2,56.0,coronal,ISH
3610,79374560,335-1141,79591731,Male,Lhx1,56.0,coronal,ISH
3611,711111,310-1486,112204135,Male,Vdr,56.0,coronal,ISH
3612,710947,310-1479,112647321,Male,Gdnf,56.0,coronal,ISH
3613,710947,310-1479,112645169,Male,Rest,56.0,coronal,ISH
3614,711108,310-1483,112645600,Male,Nr2f6,56.0,coronal,ISH
3615,702815,2376,1834,Male,Six1,56.0,coronal,ISH
3616,702765,2314,33,Male,Anln,56.0,coronal,ISH
3617,702765,2314,715,Male,Npdc1,56.0,coronal,ISH
3618,702765,2314,479,Male,Gad1,56.0,coronal,ISH
3619,711114,310-1489,112197625,Male,Eno2,56.0,coronal,ISH
3620,711112,310-1487,112195601,Male,Aqp2,56.0,coronal,ISH
3621,711108,310-1483,112644736,Male,Kank2,56.0,coronal,ISH
3622,710949,310-1481,112647750,Male,Slc35a4,56.0,coronal,ISH
3623,711113,310-1488,112203487,Male,Rgs19,56.0,coronal,ISH
3624,711111,310-1486,112203270,Male,Kdelr3,56.0,coronal,ISH
3625,711111,310-1486,112202410,Male,Esyt1,56.0,coronal,ISH
3626,710944,310-1473,112648396,Male,Oxt,56.0,coronal,ISH
3627,711112,310-1487,112194935,Male,Otx2,56.0,coronal,ISH
3628,711112,310-1487,112196048,Male,Med8,56.0,coronal,ISH
3629,83825,04-0201,322963,Male,Cep78,56.0,coronal,ISH
3630,711113,310-1488,112204995,Male,Grb7,56.0,coronal,ISH
3631,711113,310-1488,112202624,Male,Klf7,56.0,coronal,ISH
3632,710944,310-1473,112649476,Male,Dvl2,56.0,coronal,ISH
3633,710944,310-1473,112650769,Male,Pla2g16,56.0,coronal,ISH
3634,710946,310-1478,112648612,Male,Ap2b1,56.0,coronal,ISH
3635,710946,310-1478,112649047,Male,Lrrc3,56.0,coronal,ISH
3636,711110,310-1485,112205643,Male,Cd6,56.0,coronal,ISH
3637,711110,310-1485,112196265,Male,Sigmar1,56.0,coronal,ISH
3638,711113,310-1488,112202838,Male,Mbp,56.0,coronal,ISH
3639,711111,310-1486,112204566,Male,Cdkn1b,56.0,coronal,ISH
3640,710946,310-1478,112650336,Male,Drd4,56.0,coronal,ISH
3641,711110,310-1485,112195815,Male,Clec11a,56.0,coronal,ISH
3642,710947,310-1479,112645814,Male,Pwp2,56.0,coronal,ISH
3643,710946,310-1478,112647967,Male,Il17rd,56.0,coronal,ISH
3644,711108,310-1483,112646460,Male,Cd97,56.0,coronal,ISH
3645,711108,310-1483,112647104,Male,Mcl1,56.0,coronal,ISH
3646,710949,310-1481,112648831,Male,Mdfi,56.0,coronal,ISH
3647,710944,310-1473,112650122,Male,Ebpl,56.0,coronal,ISH
3648,711112,310-1487,112196711,Male,Terf2ip,56.0,coronal,ISH
3649,710949,310-1481,112651416,Male,Thbs4,56.0,coronal,ISH
3650,83914,04-0223,324012,Male,Lum,56.0,coronal,ISH
3651,711110,310-1485,112195365,Male,Crlf3,56.0,coronal,ISH
3652,711112,310-1487,112194293,Male,Park7,56.0,coronal,ISH
3653,710944,310-1473,112651200,Male,S1pr5,56.0,coronal,ISH
3654,710946,310-1478,112649690,Male,Gpr35,56.0,coronal,ISH
3655,710949,310-1481,112649261,Male,Med23,56.0,coronal,ISH
3656,711112,310-1487,112197140,Male,Nfyc,56.0,coronal,ISH
3657,710945,310-1477,112644522,Male,Wnt1,56.0,coronal,ISH
3658,710945,310-1477,112647536,Male,Dkk4,56.0,coronal,ISH
3659,711108,310-1483,112643861,Male,Sec61a2,56.0,coronal,ISH
3660,703746,350-9444,100092144,Male,Lhx8,15.5,coronal,ISH
3661,74553733,06-0198,74818624,Male,Gemin4,56.0,coronal,ISH
3662,74553733,06-0198,74819229,Male,Prdx4,56.0,coronal,ISH
3663,74495215,06-0179,74750017,Male,Ednrb,56.0,coronal,ISH
3664,83898,04-0219,323397,Male,Pdha1,56.0,coronal,ISH
3665,74553251,06-0191,74819236,Male,Cwh43,56.0,coronal,ISH
3666,74481163,06-0170,74749942,Male,Sgcz,56.0,coronal,ISH
3667,104484,04-0348,67752111,Male,Flot1,56.0,coronal,ISH
3668,703796,350-9526,100092653,Male,Ttr,15.5,coronal,ISH
3669,703796,350-9526,100092654,Male,Rspo3,15.5,coronal,ISH
3670,703795,350-9525,100092092,Male,Eomes,15.5,coronal,ISH
3671,703795,350-9525,100092649,Male,Pcdh20,15.5,coronal,ISH
3672,703795,350-9525,100092091,Male,Nr5a1,15.5,coronal,ISH
3673,703795,350-9525,100092650,Male,Gm6753,15.5,coronal,ISH
3674,703795,350-9525,100092651,Male,Lmx1a,15.5,coronal,ISH
3675,703793,350-9756,100092290,unknown,Enc1,11.5,coronal,ISH
3676,703793,350-9756,100092287,unknown,Gli1,11.5,coronal,ISH
3677,703793,350-9756,100092291,unknown,Arx,11.5,coronal,ISH
3678,72652,04-0183,276267,Male,Adamts16,56.0,coronal,ISH
3679,703792,350-9755,100092295,unknown,Plcb4,11.5,coronal,ISH
3680,703792,350-9755,100092294,unknown,Tlx3,11.5,coronal,ISH
3681,703792,350-9755,100092293,unknown,Pax2,11.5,coronal,ISH
3682,703792,350-9755,100092292,unknown,Olig3,11.5,coronal,ISH
3683,703801,350-9605,100092604,Male,Chat,15.5,coronal,ISH
3684,703801,350-9605,100092605,Male,Calb1,15.5,coronal,ISH
3685,703790,350-9753,100092326,unknown,Foxp1,11.5,coronal,ISH
3686,702962,350-8978,100092344,unknown,Lbx1,13.5,coronal,ISH
3687,703637,350-9488,100098112,unknown,Sim1,11.5,coronal,ISH
3688,703870,350-9841,100101176,unknown,Shh,11.5,coronal,ISH
3689,703790,350-9753,100092332,unknown,Calb2,11.5,coronal,ISH
3690,703790,350-9753,100092331,unknown,Otx2,11.5,coronal,ISH
3691,74865142,06-0323,75043153,Male,Cd33,56.0,coronal,ISH
3692,703790,350-9753,100092328,unknown,Pax6,11.5,coronal,ISH
3693,79355487,335-1124,79556712,Male,Ngb,56.0,coronal,ISH
3694,77561820,07-0122,77887858,Male,Psg16,56.0,coronal,ISH
3695,77238071,07-0019,77371759,Male,Osbpl9,56.0,coronal,ISH
3696,69977290,05-1976,70613967,Male,Enpp2,56.0,coronal,ISH
3697,72172843,05-3434,74047908,Male,Ppp2r5d,56.0,coronal,ISH
3698,71339237,05-3071,72472783,Male,Daf2,56.0,coronal,ISH
3699,72611,04-0173,275875,Male,Rnf122,56.0,coronal,ISH
3700,83963,04-0235,356858,Male,Gde1,56.0,coronal,ISH
3701,83930,04-0227,324212,Male,Dusp1,56.0,coronal,ISH
3702,79355604,335-1131,79588292,Male,Dtnbp1,56.0,coronal,ISH
3703,71993627,05-3321,73930833,Male,Gm5083,56.0,coronal,ISH
3704,83930,04-0227,324215,Male,Bzw1,56.0,coronal,ISH
3705,83809,04-0197,293691,Male,Slco3a1,56.0,coronal,ISH
3706,79398735,335-1186,79908808,Male,Mecp2,56.0,coronal,ISH
3707,69977290,05-1976,70613977,Male,Cyp46a1,56.0,coronal,ISH
3708,77294076,07-0036,77414911,Male,Edc3,56.0,coronal,ISH
3709,72575,04-0164,248329,Male,Med30,56.0,coronal,ISH
3710,77238075,07-0020,77371785,Male,Atp5h,56.0,coronal,ISH
3711,74703313,06-0252,74881827,Male,Bap1,56.0,coronal,ISH
3712,72962948,05-3490,74272477,Male,Fez2,56.0,coronal,ISH
3713,72172807,05-3435,74047915,Male,Atp6v1d,56.0,coronal,ISH
3714,72656,04-0184,293027,Male,Tmub2,56.0,coronal,ISH
3715,70430540,05-2388,71358553,Male,Rasgef1b,56.0,coronal,ISH
3716,71903167,05-3280,73817935,Male,Ube2k,56.0,coronal,ISH
3717,71339080,05-3064,72472775,Male,Tnks,56.0,coronal,ISH
3718,83809,04-0197,321206,Male,Actr1a,56.0,coronal,ISH
3719,75195186,06-0485,75774108,Male,Polr1e,56.0,coronal,ISH
3720,70298689,05-2263,71015801,Male,Zfp521,56.0,coronal,ISH
3721,74510837,06-0181,74750065,Male,Epb4.1l1,56.0,coronal,ISH
3722,73502205,05-3561,74357577,Male,Gdap10,56.0,coronal,ISH
3723,72010441,05-3373,73992947,Male,Eif5a2,56.0,coronal,ISH
3724,79355630,335-1136,79591631,Male,Tenm2,56.0,coronal,ISH
3725,70929707,05-2701,71670744,Male,LOC381557,56.0,coronal,ISH
3726,74481163,06-0170,74749941,Male,Sgcg,56.0,coronal,ISH
3727,79338769,335-1119,79556632,Male,Syt12,56.0,coronal,ISH
3728,70230623,05-2231,70928338,Male,Arg2,56.0,coronal,ISH
3729,79322572,335-1083,79490064,Male,Calml3,56.0,coronal,ISH
3730,74834137,06-0311,75041548,Male,Dock6,56.0,coronal,ISH
3731,71393089,05-3094,73512483,Male,Ap3s1,56.0,coronal,ISH
3732,72656,04-0184,293034,Male,Tcf25,56.0,coronal,ISH
3733,72296,04-0095,130912,Male,Kdelr1,56.0,coronal,ISH
3734,74834150,06-0312,75041573,Male,Rufy4,56.0,coronal,ISH
3735,74834133,06-0310,75041526,Male,Rgag1,56.0,coronal,ISH
3736,73568187,05-3628,74425566,Male,Ifltd1,56.0,coronal,ISH
3737,72672,04-0188,293036,Male,Pttg1,56.0,coronal,ISH
3738,77294080,07-0037,77414925,Male,Ppp2r3d,56.0,coronal,ISH
3739,69585059,05-1569,70431432,Male,Inhba,56.0,coronal,ISH
3740,46761,04-0086,121096,Male,Tnfrsf25,56.0,coronal,ISH
3741,72008727,05-3349,73931640,Male,Nova1,56.0,coronal,ISH
3742,71298843,05-3029,72340129,Male,Cmklr1,56.0,coronal,ISH
3743,70429657,05-2380,71249745,Male,Dsel,56.0,coronal,ISH
